时间,计划名称,计划ID,消费,展现量,点击率,视频5s完播率,点击量,店铺新客支付金额,平均点击成本,平均千次展示费用,新客消耗,新客曝光,新客点击,新客点击率,新客平均点击成本,新客平均千次展示费用,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,商品1日支付订单量,商品1日支付订单成本,商品1日支付金额,商品1日支付ROI,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,首屏展现,首屏点击,首屏消耗,首屏展现占比,首屏点击占比,首屏消耗占比,7日支付转化率,店铺新客首购及30日复购支付订单量,店铺新客首购及30日复购支付金额,店铺新客首购及30日复购支付ROI
2026-06-11,7日虾仁笔记_复制,195192732,0.16,18,5.56%,0.0%,1,0.0,0.16,8.89,0.16,18,1,5.56%,0.16,8.89,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,11.11%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-11,521虾仁测试,196982127,0.90,23,8.7%,0.0%,2,0.0,0.45,39.13,0.9,23,2,8.7%,0.45,39.13,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0,0.0,17.39%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-11,虾仁笔记推词测试,198949210,0.42,44,9.09%,0.0%,4,0.0,0.11,9.55,0.42,43,4,9.3%,0.11,9.77,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,0,0.0,13.64%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-11,三文鱼购买意图测试,198960741,0.70,88,9.09%,0.0%,8,0.0,0.09,7.95,0.7,86,8,9.3%,0.09,8.14,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,4,0.34,30.68%,50.0%,49.01%,0.0%,0,0.0,0.0
2026-06-11,三文鱼做法意图测试,198981408,11.81,152,13.16%,0.0%,20,0.0,0.59,77.7,11.81,151,20,13.25%,0.59,78.21,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,44,10,9.63,28.95%,50.0%,81.51%,0.0%,0,0.0,0.0
2026-06-11,6月高点击笔记测试_复制,201276745,0.84,3,33.33%,0.0%,1,0.0,0.84,280.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,33.33%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-11,虾仁收割计划,201634879,3.61,79,17.72%,0.0%,14,0.0,0.26,45.7,3.61,79,14,17.72%,0.26,45.7,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11,4,1.04,14.1%,28.57%,28.81%,0.0%,0,0.0,0.0
2026-06-11,鲅鱼计划,201641214,0.00,11,0.0%,0.0%,0,0.0,0.0,0.0,0.0,11,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0,0.0,27.27%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-11,近期带饭优选笔记,202518782,2.96,90,24.44%,0.0%,22,0.0,0.13,32.89,2.96,89,22,24.72%,0.13,33.26,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,30,10,1.7,33.33%,45.45%,57.38%,0.0%,0,0.0,0.0
2026-06-11,三文鱼人群定向测试,202545695,1.84,100,13.0%,0.0%,13,0.0,0.14,18.4,1.84,99,13,13.13%,0.14,18.59,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,22,3,0.27,23.16%,25.0%,15.7%,0.0%,0,0.0,0.0
2026-06-12,虾仁搜索,185525682,0.13,5,20.0%,0.0%,1,0.0,0.13,26.0,0.13,5,1,20.0%,0.13,26.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-12,三文鱼爆款购买潜在需求,186737237,1.84,52,17.31%,0.0%,9,0.0,0.2,35.38,1.84,52,9,17.31%,0.2,35.38,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,3,0.26,15.38%,33.33%,14.13%,0.0%,0,0.0,0.0
2026-06-12,7日虾仁笔记_复制,195192732,0.00,6,0.0%,0.0%,0,0.0,0.0,0.0,0.0,6,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-12,521虾仁测试,196982127,0.15,9,22.22%,0.0%,2,0.0,0.08,16.67,0.15,9,2,22.22%,0.08,16.67,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0.09,11.11%,50.0%,60.0%,0.0%,0,0.0,0.0
2026-06-12,虾仁笔记推词测试,198949210,0.31,30,10.0%,0.0%,3,0.0,0.1,10.33,0.31,30,3,10.0%,0.1,10.33,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,1,0.11,16.67%,33.33%,35.48%,0.0%,0,0.0,0.0
2026-06-12,三文鱼购买意图测试,198960741,0.91,26,19.23%,0.0%,5,0.0,0.18,35.0,0.91,26,5,19.23%,0.18,35.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9,3,0.76,34.62%,60.0%,83.52%,0.0%,0,0.0,0.0
2026-06-12,三文鱼做法意图测试,198981408,8.01,79,18.99%,0.0%,15,0.0,0.53,101.39,8.01,79,15,18.99%,0.53,101.39,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,22,4,1.13,27.85%,26.67%,14.07%,0.0%,0,0.0,0.0
2026-06-12,鲅鱼计划,201641214,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-12,近期带饭优选笔记,202518782,1.41,86,11.63%,0.0%,10,0.0,0.14,16.4,1.41,86,10,11.63%,0.14,16.4,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,23,3,0.22,26.74%,30.0%,15.9%,0.0%,0,0.0,0.0
2026-06-12,三文鱼人群定向测试,202545695,5.85,325,15.69%,0.0%,51,98.0,0.11,18.0,3.84,248,41,16.53%,0.09,15.48,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,5.85,98.0,16.75,1,5.85,98.0,16.75,1,5.85,98.0,16.75,6,3,0.36,17.14%,50.0%,41.38%,1.96%,1,98.0,25.52
2026-06-12,虾仁6月12日_复制,203176191,0.00,23,0.0%,0.0%,0,0.0,0.0,0.0,0.0,23,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,8.7%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-12,整条三文鱼,203176818,0.72,40,12.5%,0.0%,5,0.0,0.14,18.0,0.72,40,5,12.5%,0.14,18.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13,2,0.47,32.5%,40.0%,64.68%,0.0%,0,0.0,0.0
2026-06-13,三文鱼人群定向测试,202545695,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-13,虾仁6月12日_复制,203176191,1.61,46,10.87%,0.0%,5,0.0,0.32,35.0,1.61,46,5,10.87%,0.32,35.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,4.35%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-13,整条三文鱼,203176818,0.90,64,12.5%,0.0%,8,0.0,0.11,14.06,0.9,63,8,12.7%,0.11,14.29,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,26,3,0.25,40.63%,37.5%,27.78%,0.0%,0,0.0,0.0
2026-06-14,虾仁6月12日_复制,203176191,6.93,60,18.33%,0.0%,11,0.0,0.63,115.5,6.93,60,11,18.33%,0.63,115.5,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12,2,2.08,20.0%,18.18%,30.01%,0.0%,0,0.0,0.0
2026-06-14,整条三文鱼,203176818,20.06,106,15.09%,0.0%,16,804.0,1.25,189.25,20.06,104,16,15.38%,1.25,192.88,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,3,6.69,804.0,40.08,4,5.01,1142.0,56.93,3,6.69,804.0,40.08,32,8,10.53,30.19%,50.0%,52.49%,18.75%,3,804.0,40.08
2026-06-15,虾仁6月12日_复制,203176191,7.97,108,13.89%,0.0%,15,148.0,0.53,73.8,7.97,108,15,13.89%,0.53,73.8,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,2,3.99,148.0,18.57,2,3.99,148.0,18.57,2,3.99,148.0,18.57,14,1,0.56,12.96%,6.67%,7.02%,13.33%,2,148.0,18.57
2026-06-15,整条三文鱼,203176818,8.96,192,9.38%,0.0%,18,0.0,0.5,46.67,8.96,190,18,9.47%,0.5,47.16,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,71,5,1.09,36.98%,27.78%,12.15%,0.0%,0,0.0,0.0
